ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,c1a,c1b,c1c,c2a,c2b,c2c,c3a,c3b,c3c,c4a,c4b,c4c,c5a,c5b,c5c,c6a,c6b,c6c,c7,c8,c9a,c9b,c9c,c11b,c11c,c1,c2,c3,c4,c5,c6,c9,c10,c11,24 data?,36 data?,45 data?,58 data?,80 data?,SpNum,H data?,J data?,K data?,HJKNum,c2 met?,c3 met?,c4 met?,c5 met?,c6 met?,c9 met?,c11 met?,sp rel?,HJK rel?,YSO Score,24 without 58/80,New name
10003,296.24205,-14.79359,17.32,0.05,-0.43,17.28,0.13,-0.25,16.36,0.11,-9999,13.99,0.07,-9999,10.76,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,335
12674,296.24209,-14.79031,17.37,0.07,-0.37,17.53,0.07,-9999,16.36,0.14,-9999,14.6,0.07,-9999,9.97,0.14,0.198909806486823,296.242035,-14.790325,-9999,-9999,18.025,0.081,17.835,0.085,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,0,1,2,0,0,1,1,1,1,0,1,1,4,0,336
1285,296.24225,-14.78787,15.01,0.05,0.76,14.99,0.06,0.7,14.22,0.09,0.53,13.42,0.06,1.05,7.38,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,0,0,1,0,4,0,337
16534,296.24253,-14.78976,17.45,0.1,-9999,17.82,0.07,-9999,16.05,0.11,-9999,14.47,0.09,-9999,9.51,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0,5,0,338
1203,296.24271,-14.78802,14.76,0.07,0.57,14.94,0.04,0.62,14.24,0.06,0.56,13.46,0.05,1.13,7.3,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,0,0,1,0,4,0,339
18348,296.24275,-14.79494,17.63,0.12,-9999,17.96,0.14,-9999,15.1,0.07,-0.2,13.69,0.08,0.51,9.78,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,340
2160,296.24275,-14.78727,15.35,0.03,0.69,15.51,0.06,0.77,14.46,0.08,0.6,13.45,0.06,1.07,6.68,0.01,0.384303982651646,296.242645,-14.787303,18.35,0.07,17.014,0.034,16.192,0.022,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,0,0,1,1,5,0,341
20116,296.24325,-14.79144,17.99,0.07,-9999,18.08,0.13,-9999,15.77,0.14,-9999,14.44,0.06,0.04,11.15,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,342
18255,296.24327,-14.79569,17.75,0.1,0.31,17.95,0.12,0.72,15.82,0.1,-0.37,14.56,0.12,0.07,10.24,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,1,1,0,5,0,343
6700,296.24342,-14.78678,16.81,0.07,0.74,16.79,0.08,0.58,15.37,0.09,0.98,13.97,0.08,1.54,6.89,0.01,0.288581649741979,296.243347,-14.786742,18.308,0.068,17.758,0.064,17.451,0.061,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,344
10383,296.24393,-14.78741,17.09,0.05,0.65,17.32,0.06,0.59,15.03,0.08,0.31,14.06,0.09,0.94,7.45,0.01,0.130083767636826,296.243896,-14.787425,19.165,0.139,18.252,0.098,18.164,0.113,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,345
7626,296.24413,-14.79059,17.1,0.13,0.4,16.95,0.1,0.19,15.87,0.13,-0.03,13.99,0.1,-0.2,10.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,346
20990,296.24414,-14.78885,18.54,0.12,-9999,18.15,0.14,-9999,15.95,0.11,-9999,14.4,0.11,-9999,9.45,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,347
9571,296.24417,-14.78801,17.05,0.08,0.15,17.23,0.08,0.04,15.43,0.1,0.44,13.92,0.08,0.15,8.27,0.03,0.187829266218753,296.244141,-14.788054,18.879,0.11,18.059,0.083,17.889,0.089,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,348
11887,296.2445,-14.74691,17.67,0.13,0.95,17.46,0.13,0.71,14.97,0.15,-0.32,13.28,0.09,-0.44,10.51,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,1,1,1,1,0,5,0,349
2770,296.24472,-14.78971,15.57,0.07,-0.16,15.79,0.11,-0.03,15.34,0.05,0.12,13.91,0.07,-0.11,9.29,0.03,0.075600000002755,296.24472,-14.789689,17.038,0.025,16.331,0.019,16.056,0.019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,350
7591,296.24477,-14.92287,17.37,0.05,-0.07,16.95,0.09,0.07,15.71,0.11,-0.48,14.71,0.07,0.23,10.98,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,351
12944,296.24482,-14.78748,17.29,0.07,0,17.55,0.12,-9999,15.87,0.1,0.35,14.27,0.08,0.58,9.19,0.19,0.147464503390637,296.244781,-14.787464,18.896,0.111,18.174,0.092,17.914,0.091,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,352
5372,296.24491,-14.79091,16.54,0.06,1.19,16.53,0.1,1.19,16.12,0.14,0.98,14.42,0.08,-9999,10.12,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,353
725,296.24504,-14.73758,15.59,0.05,-0.03,14.45,0.03,-0.07,13.56,0.04,-0.09,12.51,0.04,0.04,10.1,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,354
20668,296.24525,-14.8266,17.93,0.08,-0.6,18.12,0.1,-0.32,16.09,0.08,-0.26,14.6,0.1,0.01,9.56,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0,5,0,355
15064,296.24548,-14.82495,17.45,0.07,-0.27,17.72,0.1,0.05,15.07,0.07,-0.23,13.34,0.06,-0.06,8.58,0.02,0.212682751828431,296.245453,-14.824897,19,0.122,18.27,0.099,17.833,0.084,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,356
12722,296.24554,-14.78824,17.49,0.09,-0.57,17.53,0.09,-9999,16.28,0.14,-0.07,14.63,0.06,0.92,9.35,0.04,0.134756886962095,296.245575,-14.788256,18.833,0.105,17.999,0.079,18.237,0.12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,357
19354,296.24593,-14.78876,18.13,0.08,-9999,18.03,0.11,-9999,16.29,-9999,-9999,14.74,0.12,-9999,9.69,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,358
2084,296.24628,-14.80893,15.99,0.07,0.73,15.48,0.05,0.48,15.39,0.05,0.44,13.88,0.05,0.44,10.1,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,359
14920,296.24706,-14.82532,17.5,0.07,0.26,17.71,0.08,0.4,15.69,0.13,0.35,14.89,0.06,1.18,9.38,0.05,0.166806422468809,296.247101,-14.825344,19.497,0.184,19.052,0.193,18.663,0.171,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,360
6597,296.24715,-14.799,16.83,0.06,0.44,16.78,0.04,0.35,15.46,0.05,0.25,14.19,0.07,0.78,9.84,0.03,0.203816887220055,296.247101,-14.799031,18.188,0.062,17.591,0.056,17.28,0.053,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,361
9902,296.24801,-14.7978,17.27,0.07,0.74,17.27,0.07,0.66,15.69,0.1,0.55,14.11,0.1,0.82,9.81,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,362
16172,296.24811,-14.79932,17.57,0.1,-9999,17.8,0.12,-9999,16.13,0.09,0.49,14.47,0.07,0.49,10.29,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,1,1,0,3,0,363
10759,296.24837,-14.79827,17.24,0.07,0.73,17.36,0.07,0.68,15.75,0.1,0.81,14.42,0.12,1.13,9.94,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,364
3053,296.24856,-14.7971,15.84,0.04,0.2,15.9,0.03,0.16,15.21,0.06,0.81,13.94,0.06,0.77,9.32,0.07,0.333745017348076,296.248474,-14.797059,17.318,0.031,16.591,0.024,16.238,0.022,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,1,1,1,1,1,0,1,1,5,0,365
10610,296.24856,-14.79636,17.13,0.08,0.79,17.34,0.08,1.04,16.15,0.08,1.22,14.72,0.1,1.49,9.58,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,366
13075,296.24864,-14.79783,17.29,0.08,1.33,17.56,0.07,1.43,15.49,0.09,0.77,13.9,0.09,0.84,9.64,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,367
6181,296.2487,-14.78213,16.66,0.05,1.49,16.7,0.08,1.65,16.5,0.13,1.76,14.07,0.04,-9999,10.99,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,368
8403,296.24899,-14.79843,17.16,0.07,0.32,17.08,0.08,0,15.61,0.12,0.38,14.26,0.1,0.83,10.21,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,369
3944,296.24922,-14.79054,16.18,0.07,0.4,16.19,0.04,0.41,15.3,0.06,0.5,14.65,0.09,1.58,9.95,0.12,0.25894558633941,296.249176,-14.790598,17.292,0.03,16.781,0.028,16.539,0.028,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,370
11191,296.24929,-14.79723,17.58,0.05,1.37,17.4,0.12,1.03,15.66,0.1,1.11,14.1,0.09,1.18,8.96,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,371
7102,296.2493,-14.82323,16.75,0.04,0.42,16.87,0.05,0.59,16,0.08,0.33,15.03,0.17,0.67,9.48,0.04,0.221135473581399,296.249237,-14.823222,18.003,0.053,17.304,0.044,17.1,0.045,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,372
16510,296.24931,-14.78994,17.48,0.06,1.17,17.82,0.09,1.67,15.03,0.06,0.33,13.59,0.03,0.69,9.62,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,373
9874,296.24962,-14.79672,17.88,0.13,0.92,17.27,0.1,0.47,14.48,0.07,-0.04,13.08,0.04,0.24,8.81,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,374
5949,296.24968,-14.78571,16.41,0.04,-0.04,16.65,0.04,-0.13,15.57,0.06,0.08,14.47,0.08,0.76,10.63,0.25,0.239754211344346,296.249695,-14.785775,17.879,0.048,17.092,0.036,16.884,0.038,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,4,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,375
9132,296.24972,-14.81528,17.01,0.08,1.07,17.18,0.1,1.73,15.15,0.07,-9999,14.22,0.05,-9999,12.42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,376
2986,296.24979,-14.75229,16.39,0.06,0.53,15.87,0.04,0.29,15.32,0.05,0.19,14.8,0.03,0.24,11.39,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,377
9821,296.24996,-14.82348,17.31,0.09,0.83,17.26,0.09,0.64,15.04,0.04,-0.05,13.55,0.04,0.12,9.22,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,378
8473,296.2501,-14.79045,16.8,0.05,0.33,17.09,0.06,0.61,15.42,0.09,0.05,14.49,0.1,0.74,10.3,0.1,0.185699609629733,296.250092,-14.790501,18.479,0.078,17.462,0.049,17.47,0.062,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,0,1,1,1,1,5,0,379
17218,296.25018,-14.84231,17.51,0.04,-0.43,17.87,0.1,0.05,15.92,0.07,-0.1,14.67,0.04,0.27,11.33,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,380
17140,296.25034,-14.78488,17.61,0.1,0.05,17.87,0.11,-9999,15.69,0.11,-0.32,14.34,0.11,-0.5,11.26,0.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,381
11984,296.25078,-14.73674,17.55,0.07,1.22,17.47,0.09,1.2,15.16,0.07,0.32,13.65,0.04,0.27,10.08,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,382
20017,296.25082,-14.79091,17.8,0.06,0.99,18.08,0.1,1.21,16.42,0.15,0.34,14.84,0.12,0.54,10.14,0.17,0.34493672132477,296.250854,-14.79082,19.104,0.132,18.36,0.107,18.257,0.122,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,5,1,1,1,3,0,0,1,1,0,1,1,1,1,3,0,383
27286,296.25089,-14.79604,18.28,0.11,-9999,18.7,0.19,-9999,14.91,0.11,-0.4,13.34,0.09,0.45,9.3,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,384
9645,296.25093,-14.79145,17.15,0.05,0.26,17.24,0.06,0.34,16.15,0.13,0.72,14.54,0.12,0.7,9.68,0.12,0.264753675642089,296.250854,-14.791453,18.721,0.096,17.912,0.073,17.677,0.074,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,385
12081,296.25099,-14.73725,16.9,0.13,0.88,17.48,0.13,1.4,16.95,0.26,1.81,13.8,0.03,-9999,10.36,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,386
2758,296.25103,-14.80762,15.94,0.08,0.5,15.79,0.07,0.42,15.28,0.07,0.58,14.47,0.06,0.75,10.39,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,387
15667,296.25147,-14.79187,17.7,0.14,0.33,17.76,0.09,0.49,14.87,0.05,-0.09,13.38,0.05,0.05,9.4,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,388
11033,296.25156,-14.78782,17.24,0.05,1.12,17.38,0.09,1.46,16.41,0.12,0.8,14.93,0.12,1.21,8.75,0.02,0.142402153355707,296.251526,-14.787842,18.595,0.086,17.822,0.068,17.584,0.068,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,389
6862,296.25159,-14.78449,16.73,0.05,0.72,16.82,0.05,0.92,15.72,0.06,0.12,14.66,0.1,0.1,10.89,0.11,0.225662084111024,296.251526,-14.7845,17.759,0.043,17.286,0.043,17.229,0.051,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,0,0,1,0,1,1,4,0,390
1387,296.2516,-14.80102,15.17,0.04,0.52,15.07,0.04,0.54,14.66,0.06,0.53,13.9,0.1,0.83,9.66,0.13,0.159120577027588,296.251556,-14.801008,16.307,0.015,15.804,0.013,15.5,0.013,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,391
3773,296.25169,-14.79448,16.16,0.03,0.62,16.14,0.07,1,15.03,0.09,0.89,13.8,0.11,0.88,9.72,0.07,0.258361721710125,296.251617,-14.794467,17.798,0.045,16.829,0.029,16.589,0.03,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,392
8418,296.25177,-14.79596,17.26,0.13,-0.26,17.08,0.11,-0.11,14.48,0.12,0.22,12.92,0.06,0.67,9.42,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,393
6975,296.25181,-14.78694,17.54,0.1,0.74,16.85,0.07,0.22,16.86,0.18,-9999,14.66,0.07,-9999,9.88,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,394
2952,296.252,-14.78832,17.08,0.08,0.84,15.86,0.06,0.06,15.54,0.07,0.02,13.51,0.04,0.08,8.62,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,395
